category,brand,name,price_eur,rating_count,specs,image_url
GPU,Zotac,Zotac Twin Edge OC,449.98,0,"{""Boost Clock"":""2602 MHz"",""Chipset"":""GeForce RTX 5060 Ti"",""Color"":""Black"",""Core Clock"":""2410 MHz"",""Length"":""220 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/702b88bf5b92d7ef86d5aea967499a4f.256p.jpg
GPU,Zotac,Zotac GAMING SOLO,354.99,0,"{""Boost Clock"":""2572 MHz"",""Chipset"":""GeForce RTX 5050"",""Color"":""Black \/ Copper"",""Core Clock"":""2317 MHz"",""Length"":""164 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/a57da2975600ce2268f086fbf3d12d9c.256p.jpg
GPU,Zotac,Zotac GAMING AMP,379.83,1,"{""Boost Clock"":""2550 MHz"",""Chipset"":""GeForce RTX 5060"",""Color"":""Black"",""Core Clock"":""2280 MHz"",""Length"":""220 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/b1fb0319fa5e141c590d6f9f493e4db1.256p.jpg
GPU,Zotac,Zotac GAMING SOLID OC,4852.0,1,"{""Boost Clock"":""2422 MHz"",""Chipset"":""GeForce RTX 5090"",""Color"":""White \/ Copper"",""Core Clock"":""2010 MHz"",""Length"":""330 mm"",""Memory"":""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/9115f5723a3732c44b089f1460bcad4e.256p.jpg
HDD,Western Digital,Western Digital Caviar Blue,83.0,2388,"{""Cache"":""64 MB"",""Capacity"":""1 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.083"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/daf819b70eccf7fec275bd65e3fe2b6a.256p.jpg
HDD,Western Digital,Western Digital Blue,123.21,37,"{""Cache"":""256 MB"",""Capacity"":""2 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.062"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/0b9bfd76b0d511a6eff3730d12d5f95c.256p.jpg
HDD,Western Digital,Western Digital WD_BLACK,400.33,1,"{""Cache"":""512 MB"",""Capacity"":""10 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.040"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/8fb58c4077beaad4862ae568730a61b6.256p.jpg
HDD,Western Digital,Western Digital Red Plus,408.31,0,"{""Cache"":""512 MB"",""Capacity"":""10 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.041"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/671f55c6444846cc12b2381747520883.256p.jpg
HDD,Western Digital,Western Digital WD_BLACK,234.2,33,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.059"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/ec18382394ec2952a8e9d49c60848c98.256p.jpg
HDD,Western Digital,Western Digital Blue,58.99,34,"{""Cache"":""64 MB"",""Capacity"":""1 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.059"",""Type"":""5400 RPM""}",https://m.media-amazon.com/images/I/41IN+RCleeL.jpg
HDD,Western Digital,Western Digital Red Plus,164.99,0,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.041"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/5e351462f0fbe31fcee07125319c287c.256p.jpg
HDD,Western Digital,Western Digital WD_BLACK,339.99,0,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.042"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/8540713637bbac26a7760c662ba516af.256p.jpg
HDD,Western Digital,Western Digital WD_BLACK,290.92,0,"{""Cache"":""256 MB"",""Capacity"":""6 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.048"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/76078fcbf0c9c219cd221db8346eab8f.256p.jpg
HDD,Western Digital,Western Digital Red Plus,338.9,3,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.042"",""Type"":""5640 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/f29cc1dc50f8e71e20321969ea1f8713.256p.jpg
HDD,Western Digital,Western Digital RE,169.43,0,"{""Cache"":""128 MB"",""Capacity"":""2 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.085"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/4b14b77e276e5f16ff515d17bf01abe8.256p.jpg
HDD,Western Digital,Western Digital Green,164.0,16,"{""Cache"":""64 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.041"",""Type"":""5900 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/1ccf660fad92f9a049980e2c14de0bf7.256p.jpg
HDD,Western Digital,Western Digital WD Red Pro,1040.99,0,"{""Cache"":""512 MB"",""Capacity"":""26 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.040"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/b9f9bf06b2480ddb94519ca8b44b2845.256p.jpg
HDD,Western Digital,Western Digital Blue,149.0,30,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.037"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/84d21e519b342daa8e8d2326b7c89e19.256p.jpg
HDD,Western Digital,Western Digital WD_BLACK,114.31,251,"{""Cache"":""64 MB"",""Capacity"":""1 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.114"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/ec18382394ec2952a8e9d49c60848c98.256p.jpg
HDD,Western Digital,Western Digital WD Red Pro,618.9,2,"{""Cache"":""256 MB"",""Capacity"":""16 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.039"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/798f56a8fbe536259b3dfdb2d6eafef7.256p.jpg
HDD,Western Digital,Western Digital WD Red Pro,311.99,0,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.039"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/030a6f80963feb39af07d8dbe8298e1c.256p.jpg
HDD,Western Digital,Western Digital WD Red Pro,773.89,1,"{""Cache"":""512 MB"",""Capacity"":""20 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.039"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/c036fee6d5a58df5f186358a0edbe99a.256p.jpg
HDD,Western Digital,Western Digital Gold,959.69,0,"{""Cache"":""512 MB"",""Capacity"":""26 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.037"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/76e5b91927a12757f4357031fc093177.256p.jpg
HDD,Western Digital,Western Digital WD Blue,292.99,0,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.037"",""Type"":""5640 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/ec1492b97abdb396d8434a3b62f3c920.256p.jpg
HDD,Seagate,Seagate Barracuda Compute,106.99,750,"{""Cache"":""256 MB"",""Capacity"":""2 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.053"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/c7b5b7dacbecdcdd0e073b761193eef6.256p.jpg
HDD,Seagate,Seagate Exos M,939.0,0,"{""Cache"":"""",""Capacity"":""30 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.031"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/440b6d462c8e9b8f8d3f2eba0892424a.256p.jpg
HDD,Seagate,Seagate BarraCuda,132.85,81,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.033"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/f2b81ef4f53b4566edfd5a5c7c60977d.256p.jpg
HDD,Seagate,Seagate Barracuda Compute,105.35,55,"{""Cache"":""256 MB"",""Capacity"":""2 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.053"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/64cf1a6fe313be20a6e6a146bfb54a2c.256p.jpg
HDD,Seagate,Seagate Barracuda Compute,234.99,21,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.029"",""Type"":""5400 RPM""}",https://m.media-amazon.com/images/I/51pIb4cQHxL.jpg
HDD,Seagate,Seagate IronWolf Pro,959.0,0,"{""Cache"":""512 MB"",""Capacity"":""28 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.034"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/d891bcf680c6b30aad72f575e2f16611.256p.jpg
HDD,Seagate,Seagate IronWolf NAS,183.86,1,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.046"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/2051a9a304e2281fca519576296b3823.256p.jpg
HDD,Seagate,Seagate IronWolf Pro,999.0,1,"{""Cache"":""512 MB"",""Capacity"":""30 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.033"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/e229dfd55b9560dd810a8a830995c2b8.256p.jpg
HDD,Seagate,Seagate IronWolf NAS,277.0,5,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.035"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/46ed2866892f9106dd92eb39059f970a.256p.jpg
HDD,Seagate,Seagate IronWolf Pro NAS,203.7,1,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.051"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
HDD,Seagate,Seagate Barracuda Compute,134.99,33,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.034"",""Type"":""5400 RPM""}",https://m.media-amazon.com/images/I/41Z-sFIFVOL.jpg
HDD,Seagate,Seagate IronWolf Pro NAS,806.9,1,"{""Cache"":""256 MB"",""Capacity"":""20 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.040"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
HDD,Seagate,Seagate Barracuda Compute,241.41,7,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.030"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/3101c0da7b14f0ce46f724813d1f1be2.256p.jpg
HDD,Seagate,Seagate IronWolf Pro NAS,363.62,0,"{""Cache"":""256 MB"",""Capacity"":""12 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.030"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
HDD,Seagate,Seagate IronWolf Pro NAS,626.9,1,"{""Cache"":""256 MB"",""Capacity"":""16 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.039"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
HDD,Seagate,Seagate IronWolf NAS,364.99,0,"{""Cache"":""256 MB"",""Capacity"":""12 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.030"",""Type"":""7200 RPM""}",https://m.media-amazon.com/images/I/414VcDPn1bL.jpg
HDD,Seagate,Seagate IronWolf Pro NAS,319.0,0,"{""Cache"":""256 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.040"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/aed3de527168c9708f6754899a62ff30.256p.jpg
HDD,Seagate,Seagate BarraCuda Pro Compute,96.6,10,"{""Cache"":""128 MB"",""Capacity"":""1 TB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.097"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/96f7f76c1bdf9af3d3532ca78278f4c5.256p.jpg
HDD,Seagate,Seagate IronWolf Pro,850.9,0,"{""Cache"":""512 MB"",""Capacity"":""24 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.035"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/b97c49c50fbd9d6d04b0a27444549027.256p.jpg
HDD,Seagate,Seagate BarraCuda,196.01,5,"{""Cache"":""128 MB"",""Capacity"":""5 TB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.039"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/8e28907c966c35f62d9259443502b102.256p.jpg
HDD,Toshiba,Toshiba MK3276GSX,32.0,6,"{""Cache"":""8 MB"",""Capacity"":""320 GB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 3.0 Gb\/s"",""Price \/ GB"":""\u20ac0.100"",""Type"":""5400 RPM""}",https://m.media-amazon.com/images/I/51KePctFNWL.jpg
HDD,Toshiba,Toshiba MQ04ABF100,70.73,0,"{""Cache"":""128 MB"",""Capacity"":""1 TB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.071"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/be1736b244483fbf74d2ddbfa72852c5.256p.jpg
HDD,Toshiba,Toshiba MQ01ABD050,45.79,6,"{""Cache"":""8 MB"",""Capacity"":""500 GB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 3.0 Gb\/s"",""Price \/ GB"":""\u20ac0.092"",""Type"":""5400 RPM""}",https://m.media-amazon.com/images/I/31kK7RD9ZYL.jpg
HDD,Toshiba,Toshiba HDKBB96,49.13,1,"{""Cache"":""8 MB"",""Capacity"":""1 TB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.049"",""Type"":""5400 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/fb19ec155b9d619a4912c8265ab74c3c.256p.jpg
HDD,Toshiba,Toshiba DT01ACA200,379.64,55,"{""Cache"":""64 MB"",""Capacity"":""2 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.190"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/0e5b51f8c3260bb7e8841b5d1d0281f1.256p.jpg
HDD,Toshiba,Toshiba N300 NAS,955.06,0,"{""Cache"":""512 MB"",""Capacity"":""10 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.096"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/032c73230a59b92cfc11c6b2ab28e36b.256p.jpg
HDD,Toshiba,Toshiba N300 NAS,518.0,0,"{""Cache"":""512 MB"",""Capacity"":""8 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.065"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/e048c20caa5415ddeccdb03c65f2c988.256p.jpg
HDD,Toshiba,Toshiba N300 NAS,456.58,0,"{""Cache"":""512 MB"",""Capacity"":""12 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.038"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/aff35bc905ddc2bb12f455c866ac7729.256p.jpg
HDD,Toshiba,Toshiba MG10 512e,893.95,2,"{""Cache"":""512 MB"",""Capacity"":""20 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.045"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/8fd6ba7c7c42c8786526bc5a6d95da8e.256p.jpg
HDD,Toshiba,Toshiba N300 NAS,244.13,0,"{""Cache"":""512 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.061"",""Type"":""7200 RPM""}",https://m.media-amazon.com/images/I/41KeJJmrCVL.jpg
HDD,Toshiba,Toshiba HDKCC00,25.3,2,"{""Cache"":""16 MB"",""Capacity"":""500 GB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.051"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/9b1d3dd195aa5371aaa5b3a0f4eac84d.256p.jpg
HDD,Toshiba,Toshiba N300,572.33,0,"{""Cache"":""512 MB"",""Capacity"":""14 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.041"",""Type"":""7200 RPM""}",https://m.media-amazon.com/images/I/41GNARBEUwL.jpg
HDD,Toshiba,Toshiba S300 Pro,389.51,0,"{""Cache"":""256 MB"",""Capacity"":""10 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.039"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/b5e4d30efcb4da5ae4cbd20ec2062574.256p.jpg
HDD,Toshiba,Toshiba MQ01ABD100,49.99,14,"{""Cache"":""8 MB"",""Capacity"":""1 TB"",""Form Factor"":""2.5\"""",""Interface"":""SATA 3.0 Gb\/s"",""Price \/ GB"":""\u20ac0.050"",""Type"":""5400 RPM""}",https://fr.pcpartpicker.com/static/forever/img/no-image.png
HDD,Toshiba,Toshiba N300,629.0,0,"{""Cache"":"""",""Capacity"":""18 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.035"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/002ce4cbd97789ec76c3f43459f03975.256p.jpg
HDD,Toshiba,Toshiba DT01ACA300,164.0,38,"{""Cache"":""64 MB"",""Capacity"":""3 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.055"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/cb9dd4010756df667309dd7398e9e260.256p.jpg
HDD,Toshiba,Toshiba N300 NAS,734.62,0,"{""Cache"":""512 MB"",""Capacity"":""16 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.046"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/b1ce56805f674d93c899f8330dc18fda.256p.jpg
HDD,Toshiba,Toshiba MG09 512e,612.42,0,"{""Cache"":""512 MB"",""Capacity"":""18 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.034"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/f9a311ddcc0129fb5912ca0118ab2b9d.256p.jpg
HDD,Toshiba,Toshiba N300,145.0,0,"{""Cache"":""256 MB"",""Capacity"":""4 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.036"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/76f8f28db725abcbbbb538e856c1ae32.256p.jpg
HDD,Toshiba,Toshiba N300 Pro,821.17,0,"{""Cache"":""512 MB"",""Capacity"":""14 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.059"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/a3341b0c33eea525cd8f21c3b645a67e.256p.jpg
HDD,Hitachi,Hitachi HDS723030ALA640,172.8,3,"{""Cache"":""64 MB"",""Capacity"":""3 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.058"",""Type"":""7200 RPM""}",https://images-eu.ssl-images-amazon.com/images/I/41rL7e5%2B51L.jpg
HDD,Hitachi,Hitachi Ultrastar He10,549.95,1,"{""Cache"":""256 MB"",""Capacity"":""10 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.055"",""Type"":""7200 RPM""}",https://cdna.pcpartpicker.com/static/forever/images/product/120013c0c7f3f0baaf70386cb317aeb9.256p.jpg
HDD,Hitachi,Hitachi Travelstar 7K1000,119.95,0,"{""Cache"":"""",""Capacity"":""1 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.120"",""Type"":""7200 RPM""}",https://m.media-amazon.com/images/I/41V2euRk8bL.jpg
HDD,Hitachi,Hitachi HDS723020BLA642,329.0,0,"{""Cache"":""64 MB"",""Capacity"":""2 TB"",""Form Factor"":""3.5\"""",""Interface"":""SATA 6.0 Gb\/s"",""Price \/ GB"":""\u20ac0.164"",""Type"":""7200 RPM""}",https://images-eu.ssl-images-amazon.com/images/I/41osj5m2FZL.jpg
